sales,quantity,profit
344704.0,2,387792.0
201584.0,2,201584.0
521.96,2,887332.0
8.22,3,107415.0
45.36,7,217728.0
947.17,7,1029133.0
61.96,2,27882.0
268935.0,3,-2097693.0
7.58,1,2798521.0
14.73,3,101356.0
9888.0,2,-69216.0
671544.0,3,503658.0
1117.92,4,55896.0
275952.0,3,-379434.0
123144.0,7,46179.0
15576.0,3,437987.0
212.64,6,999408.0
9.87,3,1279171.0
53.25,3,207675.0
19.92,3,1357487.0
658746.0,3,146388.0
8.26,2,2528270.0
29.84,2,13428.0
67.98,2,149556.0
61.06,2,280876.0
35544.0,1,-8886.0
9.96,2,1430382.0
9.21,3,410931.0
27.93,3,-329599.0
44446.0,2,2528.0
221.16,4,575016.0
127.96,2,627004.0
18.69,3,-116267.0
25.35,3,7605.0
35.28,3,2941239.0
33.4,5,16032.0
837.6,3,62.82
40.68,3,-9153.0
209568.0,2,-235764.0
22368.0,4,879657.0
3882.0,2,-2588.0
115296.0,3,403536.0
1908.0,2,-15264.0
43372.0,7,-693952.0
783.96,4,2195088.0
48896.0,2,18336.0
7856.0,2,2402599.0
5904.0,2,2931438.0
13712.0,2,-590230.0
182.94,3,859818.0
27.76,4,2935334.0
25.99,1,1267940.0
113.52,5,29799.0
359.88,3,224925.0
25344.0,4,-9981.0
11952.0,3,-24744.0
6.24,3,1872.0
742336.0,8,835128.0
6464.0,1,-4.04
11.52,5,4176.0
222384.0,2,166788.0
23.36,4,-424989.0
8.67,3,-420302.0
25.71,3,1806643.0
100.94,7,333102.0
63882.0,1,10647.0
683144.0,4,0.0
1476.0,3,-2214.0
40712.0,7,1359859.0
279.9,5,137151.0
44543.0,5,1148.0
69576.0,4,-1437904.0
4224.0,3,4752.0
58.08,4,-6534.0
52416.0,9,150696.0
54.92,5,10984.0
364.95,5,-248166.0
85056.0,3,287064.0
27696.0,3,1839607.0
24.96,4,11232.0
43.13,1,181146.0
5.64,3,1889067.0
57582.0,3,-441462.0
31104.0,6,2543825.0
30192.0,3,412208.0
43.6,5,4.36
4768.0,2,4172.0
10.38,2,-7612.0
13392.0,8,-98208.0
39594.0,1,-72589.0
91008.0,9,193392.0
37.94,2,182112.0
42.8,10,19.26
33.63,3,10089.0
62808.0,3,211977.0
195.64,4,919508.0
239.9,2,71.97
380058.0,3,-217176.0
1199976.0,4,1799964.0
48576.0,3,1918499.0
17.94,3,8073.0
18264.0,3,-94444.0
34656.0,2,1613033.0
81552.0,2,-126890.0
227136.0,4,-42588.0
10.36,2,-414793.0
463248.0,8,-11812824.0
383952.0,6,47994.0
44856.0,6,-358848.0
30345.0,7,-24276.0
127554.0,3,-9111.0
77952.0,3,155904.0
14016.0,4,2613768.0
69.52,2,194656.0
5.64,3,1627522.0
13776.0,3,1049069.0
245.88,6,688464.0
36.63,3,2557308.0
22.58,2,2486693.0
12.39,3,2313203.0
39.92,5,13473.0
61.96,2,27882.0
19936.0,4,134593.0
3798.0,2,-26586.0
27744.0,6,-484766.0
158376.0,4,-343148.0
27.58,2,1437901.0
5553.0,3,-40722.0
243.92,5,-54882.0
14.96,4,2992.0
7184.0,2,2245.0
10512.0,3,1786828.0
263.96,5,19797.0
71632.0,11,17908.0
9328.0,1,8162.0
5.88,2,2646.0
975.92,5,121.99
303.84,8,91152.0
485.88,6,194352.0
12.54,3,1184939.0
8.94,3,6258.0
9.24,3,895667.0
70008.0,3,245028.0
77.6,4,38024.0
464.85,9,92.97
10192.0,7,-623832.0
1793.98,2,8431706.0
758352.0,6,2654232.0
20368.0,1,706562.0
49848.0,3,168237.0
239.97,3,671916.0
2404704.0,6,150294.0
563024.0,11,1900206.0
344.91,3,574802.0
8.64,3,159338.0
89988.0,2,-14998.0
229544.0,7,832097.0
1824.0,2,6156.0
18.32,5,-46716.0
48816.0,3,-115938.0
1188.0,1,-19602.0
119.8,5,29.95
61568.0,2,1561870.0
6192.0,3,4644.0
2214.0,3,-1476.0
5.32,2,1522364.0
975.92,4,292776.0
2249.91,9,5174793.0
59.92,4,167776.0
171.2,5,64.2
3.36,2,8736.0
114.2,5,52532.0
182.67,3,529743.0
101.7,6,6102.0
-282665.0,3,56301.0
-232598.0,6,315825.0
8.82,3,1343395.0
37.94,2,182112.0
44231.0,2,1176.0
227.28,2,302453.0
47.9,1,22992.0
61.96,2,303604.0
1117.92,4,55896.0
183372.0,2,-78588.0
7968.0,2,2550887.0
26352.0,8,-184464.0
481.32,4,1251432.0
13.98,1,1624660.0
25.92,6,9072.0
91.59,3,421314.0
674058.0,3,-192588.0
22.92,4,42675.0
269.9,5,16194.0
11808.0,8,-86592.0
9588.0,2,-20774.0
18336.0,3,1668582.0
36288.0,7,1865995.0
111984.0,2,6999.0
5.97,5,-4577.0
2508.0,2,-18392.0
35.96,2,871014.0
14952.0,3,840545.0
67144.0,7,2502398.0
254058.0,3,-326646.0
173.94,3,382668.0
231.98,2,672742.0
2296.0,2,-39032.0
96.08,2,461184.0
3.62,2,16803.0
629.1,6,301968.0
90.48,2,235248.0
14.88,2,3.72
91275.0,1,-675435.0
19.44,3,515968.0
897.15,3,251202.0
57.75,5,16.17
14.94,3,-614155.0
44219.0,2,6.93
12536.0,1,149476.0
44409.0,2,-792.0
4512.0,3,846.0
16776.0,3,1780924.0
33.74,7,155204.0
1325.85,5,238653.0
333999.0,3,2700665.0
44458.0,5,6567.0
1268.82,9,2664522.0
283.92,4,823368.0
5.68,2,2084806.0
375.34,1,18767.0
96.08,2,461184.0
11.68,2,3942.0
4.36,2,2182691.0
29.24,4,137428.0
117488.0,7,411208.0
18.84,3,-588617.0
12.42,3,96547.0
12.96,2,112648.0
69.48,1,20844.0
85.9,2,2577.0
44365.0,7,1846759.0
79.14,3,364044.0
37.4,2,14212.0
2512.0,2,-4396.0
18864.0,9,-216070.0
61192.0,1,-258438.0
67.84,1,183168.0
48712.0,1,1059691.0
17.94,3,1732803.0
242.94,3,2442835.0
7764.0,4,-5176.0
467.04,4,58.38
128.85,3,2467274.0
44294.0,2,4116.0
199.98,2,839916.0
110.98,1,155372.0
207984.0,2,-285978.0
36112.0,2,1641006.0
35568.0,2,2154323.0
88768.0,2,310688.0
44451.0,2,6321.0
717.12,9,152388.0
21.36,5,7209.0
6688.0,2,550818.0
773.94,6,2244426.0
20568.0,3,1287847.0
4356.0,2,-117612.0
44305.0,4,-1428.0
5.22,2,771425.0
84.84,3,229068.0
7.24,5,-49305.0
44300.0,5,7056.0
15552.0,3,924917.0
1325.76,6,149148.0
3108.0,2,-21756.0
6672.0,3,-78859.0
689408.0,4,775584.0
1889.99,5,-29294845.0
55936.0,8,188784.0
18432.0,8,2923523.0
20.32,5,3556.0
52064.0,4,188732.0
48784.0,1,1712319.0
13092.0,4,-100372.0
109592.0,1,107596.0
56.7,5,27783.0
79.99,1,287964.0
69.5,5,20155.0
191.6,4,91968.0
10.56,2,-442551.0
47.79,3,162486.0
714.3,5,207147.0
154012.0,2,1114512.0
17.94,3,-512008.0
9522.0,1,-69828.0
791964.0,6,-131994.0
4923.0,3,-39384.0
209979.0,7,-3569643.0
33.93,3,-22.62
222.32,7,25011.0
210564.0,6,-52641.0
35168.0,7,1757792.0
1502376.0,4,-250396.0
44510.0,3,165151.0
772.47,3,1467693.0
20.46,2,473477.0
347.58,3,17379.0
72.64,2,21792.0
772.47,3,1467693.0
39.92,4,-44983.0
33.48,2,164052.0
461.97,3,1339713.0
137.62,2,605528.0
302.67,3,726408.0
239976.0,3,539946.0
8.34,3,-78859.0
8.57,1,139556.0
119616.0,8,403704.0
212.94,3,255528.0
26.49,1,830015.0
687.4,5,48118.0
653.55,3,1111035.0
33.9,2,2034.0
239.96,5,83986.0
199836.0,4,-371124.0
716.0,2,193.32
221.06,7,1038982.0
67.71,3,325008.0
129.92,4,38976.0
467.46,9,1916586.0
61.4,5,28858.0
720.76,4,1873976.0
5184.0,3,2280576.0
44391.0,5,3969.0
8134.0,7,-138278.0
79984.0,2,139972.0
18.54,2,1913354.0
44310.0,2,7.93
195.64,4,919508.0
398.4,5,84.66
7056.0,3,7938.0
13523976.0,9,-4375404.0
44312.0,5,11.88
41.88,6,8376.0
99846.0,9,-83205.0
699.98,2,1959944.0
584.82,9,701784.0
43.98,2,21.99
377.97,3,1058316.0
123.96,3,-122415.0
391.98,2,1136742.0
383976.0,3,815949.0
1781682.0,7,-6532834.0
44307.0,5,6206.0
549.99,1,274995.0
167535.0,3,37.23
38.34,3,17253.0
53.88,6,226296.0
299.98,2,839944.0
62.8,4,44392.0
13904.0,2,1201010.0
744.1,5,-95.67
44.84,5,5605.0
401.59,2,-131951.0
18.24,3,1398363.0
359499.0,3,-296058.0
10.48,1,2336124.0
20736.0,4,247088.0
35168.0,4,593368.0
64704.0,3,234552.0
105.52,4,485392.0
5792.0,2,-95568.0
466158.0,7,-932316.0
10312.0,1,-1289.0
2556.0,3,-17892.0
7968.0,2,2550887.0
8784.0,1,-21123.0
3024.0,3,-6048.0
51.45,3,138915.0
14016.0,4,-31536.0
214.95,5,-120372.0
35.04,4,-7008.0
10776.0,3,-48492.0
44351.0,2,-8.05
35168.0,2,-83524.0
19152.0,3,1000187.0
4448.0,2,3336.0
5184.0,1,2517253.0
15552.0,3,924917.0
40032.0,6,12.51
16776.0,3,-574039.0
186304.0,4,139728.0
66.36,4,23226.0
42048.0,9,5256.0
67.92,5,6792.0
52512.0,6,19692.0
186912.0,6,-35046.0
10048.0,4,3.14
17496.0,9,-74358.0
15552.0,3,924917.0
10776.0,3,648367.0
3304.0,1,-424410.0
35.48,1,0.0
34.44,3,161868.0
629.93,7,2960671.0
79056.0,9,286578.0
232.55,5,9302.0
99.98,2,429914.0
19.44,3,515968.0
12.96,2,586002.0
464292.0,9,-1083348.0
68.46,7,314916.0
2799.96,4,13719804.0
601.3,2,198429.0
16.99,1,830654.0
287.97,3,806316.0
44.82,9,210654.0
101.12,8,374144.0
107976.0,3,377916.0
58.73,7,146825.0
93344.0,4,326704.0
44333.0,5,8184.0
8096.0,2,1981108.0
30.36,4,130548.0
23.34,3,2848437.0
51.55,5,242285.0
119.9,2,43164.0
1317492.0,6,292776.0
63.84,8,185136.0
3592.0,1,-246536.0
86.26,2,293284.0
139.04,4,389312.0
46.8,4,16.38
8544.0,4,2675038.0
842376.0,3,105297.0
1214.85,3,3523065.0
67.78,2,16945.0
39.9,5,10374.0
2688.0,1,0.84
44353.0,3,2904.0
44314.0,4,13064.0
212.94,3,340704.0
1001584.0,2,125198.0
569058.0,3,-1788468.0
14224.0,2,-103124.0
105584.0,2,177753.0
68.72,2,-14603.0
1367.84,8,2598896.0
301.96,2,332156.0
170352.0,3,-170352.0
44442.0,2,1521.0
12.84,3,5778.0
15.84,3,7128.0
563.94,3,112788.0
62.94,3,2807560.0
535.41,3,160623.0
586094.0,5,700.98
144.12,3,691776.0
314.55,3,150984.0
3408.0,1,8946.0
2072.0,2,-35224.0
3283992.0,3,-917586.0
53248.0,2,19968.0
4992.0,3,1807222.0
37.68,2,158256.0
258576.0,2,193932.0
75.84,2,295776.0
45.36,7,217728.0
45.78,3,22.89
40.29,3,-428885.0
38.71,7,178066.0
1801632.0,6,-337806.0
748752.0,8,-1622296.0
199.96,4,159968.0
-140221.0,7,394212.0
167952.0,6,-272922.0
45.04,2,4504.0
23.16,2,11.58
397.6,5,43736.0
85.96,7,404012.0
44543.0,4,509972.0
45.66,3,223734.0
158.13,3,774837.0
43.6,5,4.36
3930072.0,3,-7860144.0
2304.0,1,7776.0
431976.0,3,323982.0
41.72,7,1996173.0
104.23,7,281421.0
70.26,3,189702.0
9.26,2,-490094.0
105.98,2,179792.0
1.24,1,5828.0
44397.0,2,9936.0
44467.0,5,14161.0
27.18,1,2135544.0
465.18,3,1209468.0
36.63,3,2557308.0
51.45,3,138915.0
7.83,3,1504130.0
35.4,5,13452.0
44468.0,5,13455.0
17.48,2,93717.0
79.14,3,364044.0
44294.0,5,44231.0
498.26,7,1345302.0
212.94,3,574938.0
706.86,7,1979208.0
114.95,5,2299.0
43.19,7,207312.0
166.44,3,798912.0
36.56,5,12796.0
186144.0,6,604968.0
353568.0,2,-44196.0
81.98,2,401702.0
14624.0,2,-261391.0
697.16,5,1915911.0
30.93,1,1794773.0
27496.0,7,328598.0
605.34,6,1452816.0
210008.0,1,1589203.0
54.96,3,159384.0
164.22,3,509082.0
362.94,3,36294.0
59.98,2,263912.0
332.94,3,1712411.0
39872.0,2,2806860.0
13.68,2,1839423.0
3318.0,3,-56406.0
10.44,1,2236838.0
136464.0,2,153522.0
333576.0,3,333576.0
12544.0,2,4704.0
20768.0,8,-529584.0
43.5,3,10875.0
12576.0,4,-375376.0
249.95,5,19996.0
49.12,4,230864.0
182.91,3,530439.0
107648.0,2,33.64
99372.0,2,-7098.0
33568.0,2,-54548.0
10.56,2,4752.0
38.88,6,186624.0
35.2,5,16544.0
45528.0,3,159348.0
196776.0,3,147582.0
2.92,2,-4818.0
200795.0,1,-22948.0
46688.0,4,-2918.0
21864.0,3,1325526.0
11.76,2,2090771.0
167.94,3,822906.0
3.89,1,-652321.0
52.44,4,241224.0
32.36,4,1678962.0
406.6,5,113848.0
27.92,4,-340191.0
399672.0,7,-149877.0
3744.0,4,-26208.0
715.2,3,178.8
159.8,4,70312.0
44.75,5,1141597.0
340116.0,6,-97176.0
105.52,4,485392.0
13.48,1,2546473.0
85.52,2,222352.0
6.16,2,2800712.0
36.84,3,173148.0
15.84,3,0.0
44.4,3,44249.0
21.24,9,7434.0
9552.0,8,-73232.0
89991.0,3,-1529847.0
163.96,4,803404.0
17904.0,2,279199.0
966.7,5,-13.81
182112.0,6,614628.0
4464.0,1,3348.0
51588.0,1,-154764.0
50.4,8,23184.0
89568.0,2,324684.0
14.89,1,-619725.0
543.92,8,135.98
44412.0,2,2657506.0
44457.0,3,8694.0
137088.0,10,386835.0
29037.0,6,653301.0
62.1,6,29808.0
37296.0,2,-10656.0
8544.0,2,-7476.0
68.95,5,28959.0
296.37,3,800199.0
39.98,2,1999.0
191058.0,3,-463998.0
44299.0,5,3912.0
1525188.0,6,-2287782.0
9216.0,4,550847.0
28048.0,2,3506.0
64.96,2,214368.0
30.56,4,149744.0
187056.0,9,11691.0
11808.0,2,505498.0
9656.0,1,1384637.0
20736.0,4,247088.0
27.36,3,-21888.0
2314116.0,7,-10027836.0
34236.0,4,-262476.0
19.76,2,5928.0
15.96,2,7.98
44455.0,5,6253.0
44433.0,6,-588525.0
6.68,2,2004.0
19.44,3,515968.0
31.92,2,2394.0
33568.0,2,2041282.0
63.94,1,249366.0
60.6,5,204525.0
22.72,4,1456741.0
10.68,4,-480566.0
17.34,3,1120048.0
3.38,1,1332406.0
26976.0,4,2108395.0
307776.0,7,1115688.0
244.55,5,4891.0
12.24,6,2055707.0
13.98,2,-652170.0
899.95,5,53997.0
1632.0,1,5508.0
267.96,5,167475.0
31.95,1,169871.0
725.84,4,2104936.0
10896.0,3,2775174.0
8544.0,2,2533355.0
32.34,3,155232.0
39.9,5,19.95
143856.0,9,485514.0
41.92,4,15196.0
329584.0,2,370782.0
87.28,8,410216.0
279456.0,6,209592.0
8.0,2,3.84
27.24,5,9534.0
16.36,1,1636.0
15.78,2,6312.0
45.98,2,2500056.0
198272.0,8,-322192.0
720.76,5,54057.0
70.56,6,239904.0
81.96,2,229488.0
64864.0,4,1082733.0
151192.0,1,132293.0
88776.0,3,2110920.0
11.56,4,888392.0
15.58,1,3895.0
85056.0,3,287064.0
273.96,2,712296.0
306.9,3,79794.0
15552.0,3,924917.0
347361.0,7,-694722.0
10368.0,2,1602746.0
98.16,6,9816.0
31.44,3,7.86
348488.0,7,1176147.0
172736.0,4,-302288.0
15.54,3,1551003.0
105552.0,6,356238.0
25.92,5,9072.0
15808.0,8,530455.0
10368.0,2,2076100.0
358.2,3,41.79
545916.0,14,727888.0
40.41,9,185886.0
167976.0,3,1127049.0
109.53,3,470979.0
9.82,2,2271170.0
26352.0,3,1324614.0
44338.0,6,44418.0
9.96,2,1430382.0
213.08,7,1022784.0
1025.88,6,2359524.0
21.98,7,9891.0
63.2,5,23384.0
39.0,12,11.31
2907.0,3,-20349.0
556665.0,5,6549.0
71.98,2,151158.0
79.98,2,263934.0
24672.0,4,7.71
3744.0,1,439753.0
445.96,5,55745.0
36.24,1,152208.0
10.65,3,20210.0
87.92,4,404432.0
22424.0,1,8409.0
90.48,3,33.93
42.76,1,-264129.0
44418.0,7,3528.0
101.34,3,-302206.0
224.75,5,62.93
73176.0,6,-1975752.0
20736.0,4,247088.0
39984.0,2,-89964.0
15.36,2,7.68
36288.0,7,1865995.0
150384.0,2,150384.0
280782.0,3,-608361.0
31984.0,2,34335.0
11232.0,3,2707239.0
44312.0,5,11.88
3.52,2,-617989.0
1649.95,5,659.98
111.9,6,51474.0
599165.0,5,35245.0
46.53,3,-336417.0
31984.0,2,1999.0
161568.0,2,161568.0
4064.0,1,663282.0
6216.0,4,-49728.0
8896.0,4,6672.0
-94779.0,5,459396.0
270.0,3,97.2
19.52,2,5368.0
9.81,5,-6867.0
213216.0,3,159912.0
588784.0,2,183995.0
2064.0,1,1548.0
6368.0,2,2388.0
99.6,1,36852.0
62296.0,13,210249.0
10.71,3,2171765.0
20936.0,1,-453083.0
33.0,6,8.25
249.95,5,874825.0
357.93,3,-114503.0
57.4,5,10906.0
331.96,2,149382.0
40.56,2,2882831.0
86.2,5,24998.0
38016.0,6,137808.0
8384.0,1,7336.0
6848.0,2,7704.0
44366.0,5,9604.0
68.46,2,20538.0
13344.0,6,536269.0
1478272.0,8,92392.0
16272.0,1,-38646.0
9.24,3,895667.0
32.34,10,-23716.0
56064.0,4,196224.0
108.72,5,36693.0
181.47,5,-320597.0
16176.0,3,6066.0
122352.0,3,137646.0
585552.0,3,73194.0
19.44,3,515968.0
123.92,5,9294.0
13.36,5,4008.0
78256.0,2,-176076.0
102018.0,7,-1836324.0
750.68,2,37534.0
44.4,3,44249.0
84.55,5,228285.0
17.94,3,2193860.0
128.4,3,62916.0
1869.0,1,-13083.0
103192.0,1,1531038.0
36.0,2,6.48
239.96,4,1151808.0
40.68,2,4068.0
419136.0,4,-681096.0
23472.0,3,1601407.0
3592.0,4,-6286.0
23976.0,3,-56943.0
6264.0,3,-563171.0
20808.0,3,2303586.0
218352.0,3,-191058.0
18.16,2,1816.0
7.36,2,1472.0
41.4,4,19872.0
411332.0,4,-48392.0
7656.0,4,-61248.0
63.92,2,19176.0
6.56,2,2601989.0
7.83,3,1504130.0
41.9,2,8799.0
664146.0,6,885528.0
8.96,2,732038.0
3312.0,1,6624.0
20136.0,3,250194.0
8856.0,3,2513632.0
859.2,4,-186.16
61.96,2,27882.0
17.92,4,1503553.0
145.9,5,62737.0
56704.0,2,191376.0
44541.0,2,3475.0
32896.0,4,-319646.0
22776.0,3,1815074.0
239.97,3,765947.0
160.32,2,448896.0
128.85,3,2467274.0
1319.96,4,527984.0
239.96,10,-10284.0
54768.0,2,6846.0
13392.0,3,-34272.0
23.92,5,8671.0
255968.0,4,-287964.0
21552.0,6,16254.0
58.24,4,157248.0
80.28,12,369288.0
9.78,2,35886.0
1.81,1,6516.0
37.94,2,182112.0
79.96,5,27986.0
115296.0,3,403536.0
2479.96,4,743988.0
179.94,6,755748.0
26.85,3,-323118.0
323.37,3,129348.0
59.94,3,281718.0
64.14,3,307872.0
11.67,3,1503461.0
12.96,2,112648.0
17.43,3,-628733.0
181986.0,2,-545958.0
1592.0,2,-26268.0
22344.0,3,1182323.0
455.97,6,-2188656.0
10.44,6,-7656.0
5214.0,2,-41712.0
67.4,5,17524.0
25.16,2,1377971.0
126.56,4,47.46
43.68,3,2204910.0
139.93,7,349825.0
2672.0,1,334.0
16656.0,6,-3123.0
79512.0,3,208719.0
36288.0,7,1865995.0
679932.0,1,-129987.0
10.16,2,965763.0
6.16,2,2853276.0
56.3,2,15764.0
6.48,1,-290672.0
1325.85,5,238653.0
14.94,3,2492568.0
34.54,1,17.27
2999.95,5,1439976.0
64.12,4,307776.0
19456.0,4,-4350.0
209986.0,2,2956487.0
29.76,5,1.86
89768.0,1,-25648.0
959984.0,2,3359944.0
15552.0,3,1634948.0
34.36,1,-73015.0
98376.0,3,356613.0
29.94,4,-23952.0
17472.0,3,1783967.0
36738.0,1,-91845.0
179.94,2,-44985.0
383.64,6,1227648.0
56.52,3,158256.0
6.56,2,2601989.0
243.92,5,-15245.0
47.52,9,228096.0
19.98,1,1466297.0
8.0,5,3.44
6.16,2,2853276.0
83.56,4,1757548.0
546.06,3,163818.0
269.49,3,729877.0
44449.0,5,3597.0
6096.0,2,72352.0
34.05,3,9534.0
352.38,2,810474.0
245.98,2,270578.0
18.94,1,9.47
59913.0,7,-459333.0
391.98,2,1097544.0
437.85,3,131355.0
68.62,2,322514.0
44252.0,3,1151398.0
10.71,3,2171765.0
55984.0,2,32234.0
14.48,5,4887.0
142488.0,3,-35622.0
14.16,1,1062.0
79.92,5,27972.0
590352.0,6,2066232.0
17088.0,2,1068.0
98392.0,1,-110691.0
44327.0,5,2898232.0
7.78,2,-610653.0
659.9,2,217767.0
53.04,3,-4641.0
843.9,2,371316.0
1496.16,9,224424.0
117.96,2,5898.0
44276.0,5,8733.0
-313894.0,5,281016.0
29.34,6,2673028.0
19.52,2,5368.0
443.92,4,2514544.0
499.95,5,1749825.0
44289.0,1,-571238.0
201.96,2,50.49
68.64,11,17.16
100.0,4,21.0
359.98,2,215988.0
6.16,2,2800712.0
2348.82,9,3992994.0
13872.0,6,1796355.0
273552.0,3,-136776.0
815292.0,9,-339705.0
234.45,3,103158.0
1256.22,6,753732.0
17.46,2,59384.0
10528.0,7,1807282.0
152.8,5,76.4
82.56,5,28896.0
284.97,3,85491.0
60.84,3,231192.0
1325.76,6,149148.0
572.16,3,35.76
44436.0,9,44418.0
44541.0,4,2561113.0
44293.0,4,-337422.0
17.94,3,2193860.0
34.76,5,11297.0
74.45,5,201015.0
192.22,14,691992.0
19.44,3,515968.0
32.4,5,15552.0
57.9,5,28.95
10.56,2,0.0
1194165.0,5,210735.0
40.99,1,200851.0
2.94,1,7938.0
45.24,4,-30.16
18688.0,4,2336.0
11648.0,2,2175446.0
112776.0,3,-84582.0
377.45,5,-264215.0
15936.0,4,-39323.0
28.68,3,-7.17
21.44,2,7504.0
511056.0,9,-95823.0
18656.0,2,764089.0
11088.0,7,-81312.0
66688.0,1,4168.0
99488.0,2,1881944.0
14.62,2,2488915.0
53984.0,14,175448.0
389.97,3,1325898.0
355.36,4,923936.0
140376.0,3,2131404.0
15.84,2,5544.0
8448.0,2,2.64
12.96,2,112648.0
57408.0,6,2011878.0
44374.0,4,2208.0
38976.0,3,-506688.0
20.44,7,9198.0
109.92,2,538608.0
6.38,1,2720359.0
6.48,1,-290672.0
15.84,3,7128.0
1049.93,7,2939804.0
154.9,5,40274.0
98352.0,3,356526.0
14.32,5,5191.0
129888.0,6,2917894.0
48944.0,7,165186.0
275058.0,3,-903762.0
27.36,9,410778.0
44.75,5,20585.0
134.99,1,364473.0
44312.0,5,12672.0
542.94,3,1411644.0
71088.0,2,-17772.0
27396.0,9,-424638.0
13456.0,1,-23548.0
11.84,1,4.44
35.88,6,175812.0
40752.0,3,15282.0
139.96,5,-227435.0
2624.0,1,2952.0
136.53,1,-523365.0
263.96,1,428935.0
11.64,3,677952.0
40176.0,3,145638.0
79.44,3,301872.0
357.93,3,-114503.0
127764.0,2,21294.0
2799944.0,7,10149797.0
19.44,3,515968.0
36792.0,1,-185816.0
5.94,3,1511376.0
177.55,5,479385.0
619.95,5,111591.0
29.16,3,973221.0
57.96,7,272412.0
29403.0,3,135993.0
81.4,5,21164.0
8.72,5,2289.0
91176.0,3,1347107.0
159968.0,4,29994.0
12.96,2,112648.0
331536.0,3,-82884.0
899.91,9,3959604.0
946344.0,7,118293.0
178.11,3,320598.0
1089.75,3,305.13
61.06,2,280876.0
459.92,4,413928.0
27.52,4,1714055.0
638.82,9,1852578.0
30.69,3,2883408.0
25.16,2,1331158.0
13.92,3,4872.0
19.36,2,375715.0
44274.0,2,5.79
38376.0,3,134316.0
12.96,2,586002.0
26.48,1,-465774.0
532.72,2,53272.0
26.72,4,2321818.0
44306.0,3,1567867.0
795.48,7,2793558.0
21.56,7,2590454.0
249584.0,2,31198.0
68112.0,3,178794.0
16.56,3,-2484.0
74.95,5,367255.0
355455.0,3,-1848366.0
44.4,3,44249.0
20.65,5,9499.0
866.4,4,225264.0
5.56,2,933562.0
3.16,4,-8532.0
1999.96,5,6249875.0
46152.0,3,-273961.0
32985.0,3,-19791.0
481.32,4,1251432.0
6384.0,1,-129263.0
542.94,3,1520232.0
54.92,4,197712.0
1448.82,10,209274.0
353.88,6,17694.0
333576.0,3,250182.0
60144.0,6,202986.0
85.2,6,20235.0
3.15,1,1512.0
22.72,4,10224.0
14.91,3,1578305.0
-270674.0,4,3358548.0
599.99,1,2339961.0
23968.0,2,755354.0
638288.0,7,-319144.0
13208.0,1,1580862.0
15528.0,3,5823.0
104.85,1,50328.0
30.48,3,2683986.0
112648.0,1,273508.0
71976.0,3,242919.0
2.21,1,5967.0
15.52,4,948354.0
36.44,4,16398.0
217764.0,6,-3847164.0
39072.0,6,751031.0
22638.0,7,-166012.0
95144.0,7,1876526.0
12.32,5,1848.0
4419.0,3,-30933.0
35.0,7,44424.0
72784.0,1,0.0
97.84,2,254384.0
51.75,1,15525.0
46672.0,2,163352.0
1395.54,9,3628404.0
117.36,4,363816.0
44457.0,3,8694.0
77.52,2,379848.0
421372.0,2,-60196.0
575968.0,4,431976.0
10368.0,2,1602746.0
15984.0,2,32143.0
10272.0,3,-125642.0
61792.0,4,-39292.0
2059992.0,3,-272646.0
12192.0,3,-274570.0
87168.0,2,1924312.0
31744.0,2,521781.0
132224.0,4,-181808.0
105.52,4,485392.0
91.96,2,156332.0
1487976.0,3,185997.0
19.44,3,515968.0
11672.0,1,-7295.0
279.96,4,783888.0
12912.0,3,1791972.0
17088.0,4,2108303.0
93.15,9,44712.0
11.52,4,1661246.0
238.62,2,2127265.0
7.77,1,-336355.0
285.48,5,-107055.0
19168.0,4,1019911.0
26136.0,3,2813100.0
419.4,4,201312.0
90801.0,1,141246.0
181764.0,2,-80784.0
5.56,2,2224.0
581.96,2,1047528.0
29.98,1,-348227.0
519.96,4,1767864.0
6264.0,3,-563171.0
363.92,5,0.0
64.2,5,-42.8
38.52,3,-26964.0
72.6,5,-81675.0
57568.0,4,2070317.0
83.7,5,3348.0
32.4,5,15552.0
47.98,2,-564359.0
415968.0,4,51996.0
304.9,5,6098.0
80.96,4,291456.0
777.21,7,544047.0
32.4,5,15552.0
225568.0,2,2299600.0
36.6,3,15372.0
715.64,2,178.91
795.51,3,1431918.0
549.99,1,274995.0
74.76,3,343896.0
29.22,3,2435774.0
9.64,2,1949027.0
33488.0,7,-12558.0
44309.0,3,-4896.0
1362.0,1,-21792.0
14.76,5,-11439.0
239666.0,2,14098.0
301.96,2,45294.0
7968.0,2,2550887.0
109.92,2,538608.0
19.44,3,515968.0
11.16,2,593246.0
79.47,3,222516.0
4.56,2,23408.0
1133.35,5,294671.0
4672.0,1,584.0
104.58,6,-80178.0
1603136.0,4,100196.0
1293488.0,7,80843.0
127.95,3,217515.0
59.76,1,167328.0
108.08,7,54.04
9.54,3,724734.0
11736.0,3,-595708.0
447.86,7,2194514.0
17.94,3,2193860.0
245.88,6,688464.0
192.16,4,922368.0
801568.0,2,50098.0
368.91,9,1807659.0
885528.0,9,-996219.0
28.28,2,594798.0
4912.59,3,1965036.0
14352.0,3,-609102.0
179.97,3,863856.0
42.76,1,-264129.0
45.68,2,210128.0
44372.0,2,2148663.0
38432.0,1,134512.0
21568.0,2,1561779.0
81576.0,3,-550022.0
2.78,1,628950.0
99.87,3,239688.0
